CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201268802017	3	4.1758	2	1	9	74	4	1	0	6	18	19	14	0	3	0	12	471	30	2005	1FTZR45E85PA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	4	12	0	0	0
201268802017	4	4.1758	2	1	9	74	4	1	0	6	18	19	14	0	3	0	20	481	31	2001	1GCEK19TX1E1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	4	12	0	0	0
201268802094	2	4.1758	2	1	1	74	4	1	0	6	18	5	14	0	2	0	37	31	3	1996	2HGEJ6449TH1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201268802094	3	4.1758	2	1	1	74	4	1	0	6	18	5	14	0	2	0	54	31	4	1994	JH4DB7652RS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201268802094	4	4.1758	2	1	1	74	4	1	0	6	18	5	14	0	2	0	37	32	6	1991	1HGCB9851MA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201268802094	5	4.1758	2	1	1	74	4	1	0	6	18	5	14	0	2	0	49	401	14	1996	JT3HN87R3T00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201268802176	1	225.4932	2	4	1	74	4	1	0	6	99	99	14	0	2	0	41	44	2	1993	1YVGE31A9P51	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	12	0	0	0
201268802176	2	225.4932	2	4	1	74	4	1	0	6	99	99	14	0	2	0	63	35	4	2005	KNALD1243550	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	4	12	0	0	0
201268802270	2	4.1758	2	1	1	74	4	1	0	7	16	20	14	0	2	0	37	471	30	2010	5FPYK1F48AB0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201268802618	1	12.5274	2	3	1	74	4	1	0	7	11	15	14	0	2	0	49	403	14	2007	JTEGP21A2701	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201268802633	2	225.4932	2	4	1	74	4	1	0	7	2	30	14	0	2	0	37	32	4	1997	1HGCD5608VA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201268802736	2	4.1758	2	2	9	74	4	1	1	7	16	0	14	0	2	0	82	881	66	2012	1FUJGLBG7CSB	1	57	69852	5769852	3	6	98	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201268804129	2	50.1096	2	5	1	74	4	1	0	9	10	5	14	0	2	0	52	401	14	2003	JA4NW51SX3J0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	4	4	12	0	0	0
201268804131	2	225.4932	2	4	1	74	4	1	0	9	10	41	14	0	2	0	12	442	20	2001	2FMZA52431BC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	1	12	0	0	0
201268804174	3	100.2192	2	6	1	74	4	2	0	10	6	37	12	1	2	0	20	16	4	2000	1G1JC5242Y72	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201268804174	4	100.2192	2	6	1	74	4	2	0	10	6	37	12	1	2	0	20	2	4	2001	2G1WF55E3192	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	4	12	0	0	0
201268804728	2	100.2192	2	6	9	74	4	1	0	10	11	0	33	0	2	0	9	20	4	2001	1P3ES46C11D2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	9	4	12	0	0	0
201268805065	1	100.2192	2	6	1	74	4	1	1	11	12	30	14	0	2	0	12	481	31	1999	1FTNF20L8XED	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201268805287	1	225.4932	2	4	9	74	4	1	0	11	19	0	14	0	2	0	12	481	31	2012	1FTFW1EF9CKD	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	1	12	0	0	0
201268805344	2	100.2192	2	6	1	74	4	1	0	12	9	45	33	0	3	0	49	44	2	2004	4T1CA38P14U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201268805588	2	4.1758	2	1	1	74	4	1	0	12	23	45	53	0	2	0	55	35	4	2007	KMHDU46D17U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201268805918	1	225.4932	2	4	9	74	4	1	0	12	99	99	14	0	2	0	30	42	1	2001	3VWDC21V81M8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	1	12	0	0	0
201269500352	2	96.9024	4	6	3	75	11	1	0	4	9	10	14	0	2	0	12	481	31	2000	1FTNX21F3YEA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201269500352	3	96.9024	4	6	3	75	11	1	0	4	9	10	14	0	2	0	12	422	15	1999	1FMPU18L3XLA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201269500796	2	96.9024	4	6	1	75	11	1	0	6	6	43	14	0	2	0	49	471	30	1991	JT4VN13G7M50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201269501114	2	226.1056	4	4	3	75	11	1	0	6	9	10	14	0	2	0	32	42	4	1998	WAUBA34B8WN1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	4	12	0	0	0
201269501363	2	8.0752	4	1	3	75	11	1	0	7	5	25	14	0	2	0	12	461	21	2002	1FTNS24L22HA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201269501562	2	96.9024	4	6	3	75	11	1	0	9	14	9	14	0	2	0	35	47	4	2011	1N4AL2AP2BN4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0
201269502560	2	96.9024	4	6	4	75	11	1	0	12	11	2	14	0	2	0	12	461	21	2006	1FTNE24L96DB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201269502560	3	96.9024	4	6	4	75	11	1	0	12	11	2	14	0	2	0	7	442	20	2006	1D4GP24R26B5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	14	0	0	0
201269600612	2	96.9024	4	6	3	75	11	1	0	7	1	10	14	0	2	0	52	401	14	2001	JA4MT31HX1P0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201269601192	2	96.9024	4	6	1	75	11	1	2	10	7	50	14	0	2	0	22	18	4	2002	1G2NE52F32C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201269601413	2	8.0752	4	1	4	75	11	1	0	11	19	51	14	0	3	0	82	850	65	2013	4UZACWDT1DCF	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201269601485	2	48.4512	4	5	2	75	11	1	0	12	4	9	14	0	2	0	20	482	31	2003	3GNEC13T93G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201269601513	2	96.9024	4	6	2	75	11	1	0	11	20	0	14	0	2	0	49	40	4	1996	4T1BG12K5TU7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	0	0	0
201271700664	2	207.086595	3	4	6	43	9	1	0	5	7	9	14	0	2	0	49	40	4	2007	4T1BE46K27U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	4	12	0	0	0
201271700923	2	41.417319	3	5	6	43	9	2	1	10	1	8	53	0	2	0	84	881	63	2007	2HSCNAPR07C4	0	57	92274	5792274	3	2	3	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201271800410	2	97.772	3	6	1	43	9	1	1	3	18	24	14	0	2	0	6	51	4	2006	2C3KA63H26H4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	14	0	0	0
201271801132	2	97.772	3	6	1	43	9	1	0	6	21	39	14	0	2	0	12	402	14	2002	1FMYU01182KD	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	2	1	12	0	0	0
201271801762	2	219.987	3	4	1	43	9	1	0	8	4	10	14	0	2	0	37	31	2	1998	1HGEJ8242WL1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	14	0	0	0
201271801972	2	219.987	3	4	1	43	9	1	0	9	9	13	14	0	3	0	49	402	14	2006	JTMBD33V4660	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201271802149	2	219.987	3	4	1	43	9	1	1	11	22	28	14	0	2	0	6	51	4	2001	2C3HE66G11H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	1	14	0	0	0
201271802218	2	219.987	3	4	1	43	9	1	0	11	15	3	14	0	2	0	23	481	31	1995	1GKFK16K7SJ7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201271802462	2	97.772	3	6	1	43	9	1	0	12	2	42	14	0	2	0	20	401	14	2004	1GNDS13S5423	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201271802640	2	97.772	3	6	1	43	9	1	0	12	23	25	14	0	2	0	30	40	6	2013	3VWML7AJ6DM6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	1	12	0	0	0
201271802640	3	97.772	3	6	1	43	9	1	0	12	23	25	14	0	2	0	20	16	2	2003	1G1JC12F6372	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	1	12	0	0	0
201271802640	4	97.772	3	6	1	43	9	1	0	12	23	25	14	0	2	0	54	35	4	2004	19UUA66284A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201271802640	5	97.772	3	6	1	43	9	1	0	12	23	25	14	0	2	0	49	472	30	1999	4TASN92N5XZ5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201271802641	2	12.2215	3	3	1	43	9	1	1	12	1	23	14	0	2	0	12	17	6	2003	1FAFP58S33A2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	1	12	0	0	0
201271802868	1	12.2215	3	3	1	43	9	1	0	12	3	40	1	0	2	0	49	482	31	2003	5TBRT34173S3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	14	0	0	0
201271901210	2	219.987	3	4	1	43	9	1	0	2	8	19	14	0	3	0	49	40	4	2008	4T1BE46K68U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	4	14	0	0	0
201272602617	3	55.469945	4	5	1	79	10	2	0	3	12	45	12	1	2	0	20	16	4	1996	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	4	12	0	0	0
201272602617	4	55.469945	4	5	1	79	10	2	0	3	12	45	12	1	2	0	6	51	4	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	1	12	0	0	0
201272602673	2	11.093989	4	3	1	79	10	1	0	3	2	0	39	0	3	0	59	35	4	2008	JTHCK2622850	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	4	12	0	0	0
201272602673	3	11.093989	4	3	1	79	10	1	0	3	2	0	39	0	3	0	59	402	14	2006	JTJBT20X7601	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	1	12	0	0	0
201272602796	2	99.845901	4	6	1	79	10	1	0	3	15	40	14	0	2	0	98	884	64	2006	888888888888	0	77	777777777	77777777777	9	1	98	1	0	0	0	0	0	0	0	62	2	4	12	0	0	0
201272602828	2	11.093989	4	3	1	79	10	1	0	3	20	15	14	0	2	0	42	34	2	1987	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	4	12	0	0	0
201272602912	2	221.87978	4	4	1	79	10	1	2	4	13	45	45	0	2	0	12	481	31	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201272602955	3	55.469945	4	5	7	79	10	2	0	4	8	5	12	6	2	0	20	481	31	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	4	12	0	0	0
201272602955	4	55.469945	4	5	7	79	10	2	0	4	8	5	12	6	2	0	42	31	9	1981	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	4	12	0	0	0
201272603148	2	221.87978	4	4	1	79	10	1	0	4	10	30	14	0	2	0	12	16	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	10	2	1	14	0	0	0
201272603189	2	11.093989	4	3	7	79	10	1	2	4	14	55	14	0	2	0	12	442	20	1996	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	1	12	0	0	0
201272603333	2	99.845901	4	6	1	79	10	1	1	5	21	53	14	0	2	0	59	35	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201272603333	3	99.845901	4	6	1	79	10	1	0	5	21	53	14	0	2	0	59	403	14	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201272603377	2	55.469945	4	5	7	79	10	1	0	5	1	50	14	0	2	0	55	401	14	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272603453	2	221.87978	4	4	1	79	10	1	0	5	20	20	14	0	2	0	62	401	14	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201272603466	2	55.469945	4	5	1	79	10	2	0	5	9	55	14	0	2	0	59	402	14	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	4	12	0	0	0
201272603466	4	55.469945	4	5	1	79	10	2	0	5	9	55	14	0	2	0	41	50	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	4	12	0	0	0
201272603466	5	55.469945	4	5	1	79	10	2	1	5	9	55	14	0	2	0	59	33	2	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	1	12	0	0	0
201272603556	3	11.093989	4	1	7	79	10	2	0	6	18	40	12	2	2	0	49	472	30	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272603556	4	11.093989	4	1	7	79	10	2	0	6	18	40	12	2	2	0	20	481	31	1993	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272603556	5	11.093989	4	1	7	79	10	2	0	6	18	40	12	2	2	0	49	471	30	1992	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	4	12	0	0	0
201272603647	2	99.845901	4	6	7	79	10	1	0	6	19	20	14	0	2	0	37	32	9	1993	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272603688	3	99.845901	4	6	7	79	10	2	1	6	21	45	12	7	2	0	49	32	4	2007	JTDBR32E3701	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	4	12	0	0	0
201272603849	2	11.093989	4	3	7	79	10	1	0	7	0	45	14	0	2	0	37	421	15	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	4	12	0	0	0
201272603907	3	11.093989	4	3	7	79	10	2	0	6	20	20	12	7	2	0	35	472	30	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	1	12	0	0	0
201272603978	2	99.845901	4	6	7	79	10	1	0	7	22	25	14	0	2	0	42	31	9	1993	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272603978	3	99.845901	4	6	7	79	10	1	0	7	22	25	14	0	2	0	37	31	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	14	0	0	0
201272603978	4	99.845901	4	6	7	79	10	1	0	7	22	25	14	0	2	0	49	401	14	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	14	0	0	0
201272603978	5	99.845901	4	6	7	79	10	1	0	7	22	25	14	0	2	0	49	32	9	1990	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	14	0	0	0
201272603986	5	11.093989	4	1	7	79	10	4	0	7	23	40	12	2	2	0	32	43	9	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272603986	6	11.093989	4	1	7	79	10	4	0	7	23	40	12	2	2	0	49	482	31	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	14	0	0	0
201272604199	2	221.87978	4	4	7	79	10	1	1	7	16	0	14	0	3	0	49	40	4	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	1	12	0	0	0
201272604224	2	99.845901	4	6	1	79	10	1	0	8	12	0	14	0	2	0	49	46	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	36	0	0
201272604353	2	11.093989	4	3	7	79	10	1	0	8	2	30	14	0	2	0	12	17	4	2001	1FAFP52U21G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	1	12	0	0	0
201272604353	3	11.093989	4	3	7	79	10	1	1	8	2	30	14	0	2	0	12	401	14	2001	1FMZU63E31ZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	1	12	0	0	0
201272702926	2	11.093989	4	3	7	79	10	1	0	1	19	10	8	0	2	0	20	461	21	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	4	12	0	0	0
201272703159	3	99.845901	4	6	7	79	10	2	0	1	20	55	12	6	2	0	30	47	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	4	12	0	0	0
201272703226	2	99.845901	4	6	7	79	10	1	0	1	15	5	14	0	2	0	49	52	5	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272703409	2	221.87978	4	4	7	79	10	1	0	1	1	35	14	0	2	0	37	31	8	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	4	12	0	0	0
201272703697	3	11.093989	4	2	7	79	10	2	0	1	9	20	12	1	2	0	49	499	39	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	4	12	0	0	0
201272703697	4	11.093989	4	2	7	79	10	2	0	1	9	20	12	1	2	0	20	441	20	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	4	99	0	0	0
201272703702	2	11.093989	4	1	7	79	10	1	0	1	19	10	14	0	2	0	63	401	14	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	99	0	0	0
201272703702	3	11.093989	4	1	7	79	10	1	1	1	19	10	14	0	2	0	23	431	16	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	99	0	0	0
201272703702	4	11.093989	4	1	7	79	10	1	0	1	19	10	14	0	2	0	30	42	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	1	14	0	0	0
201272704153	2	221.87978	4	4	7	79	10	1	0	2	21	45	14	0	2	0	49	32	4	2011	5YFBU4EE4BP0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272704721	2	221.87978	4	4	7	79	10	1	0	2	0	15	14	0	2	0	34	35	9	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201272704909	2	99.845901	4	6	7	79	10	1	0	3	5	40	42	0	2	0	49	422	15	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272705217	2	55.469945	4	5	7	79	10	1	0	3	1	30	14	0	2	0	7	461	21	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	4	12	0	0	0
201272705217	3	55.469945	4	5	7	79	10	1	0	3	1	30	14	0	2	0	49	32	8	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	4	12	0	0	0
201272705217	4	55.469945	4	5	7	79	10	1	0	3	1	30	14	0	2	0	2	405	14	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	4	12	0	0	0
201272705217	5	55.469945	4	5	7	79	10	1	0	3	1	30	14	0	2	0	12	423	16	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	4	12	0	0	0
201272705446	3	11.093989	4	1	7	79	10	2	0	3	20	5	12	6	2	0	14	6	9	1995	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	2	1	12	0	0	0
201272705446	4	11.093989	4	1	7	79	10	2	0	3	20	5	12	6	2	0	14	6	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	1	12	0	0	0
201272705446	5	11.093989	4	1	7	79	10	2	0	3	20	5	12	6	2	0	12	3	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	4	12	0	0	0
201272705492	2	1.6641	4	2	2	79	10	2	1	3	4	10	45	0	4	0	12	884	64	1998	888888888888	0	88	888888888	88888888888	9	1	97	1	0	0	0	0	0	0	0	6	4	1	45	0	0	0
201272706564	2	11.093989	4	3	7	79	10	1	0	5	20	15	14	0	2	0	37	32	9	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	4	12	0	0	0
201272706578	2	99.845901	4	6	7	79	10	1	0	5	10	15	14	0	2	0	12	461	21	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	4	12	0	0	0
201272706578	3	99.845901	4	6	7	79	10	1	0	5	10	15	14	0	2	0	49	401	14	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	1	14	0	0	0
201272707273	2	55.469945	4	5	7	79	10	1	0	6	21	25	14	0	2	0	58	37	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	4	12	0	0	0
201272707273	3	55.469945	4	5	7	79	10	1	0	6	21	25	14	0	2	0	34	43	9	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	4	12	0	0	0
201272708176	2	11.093989	4	1	7	79	10	1	0	7	15	35	33	0	2	0	49	472	30	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201272708176	3	11.093989	4	1	7	79	10	1	0	7	15	35	33	0	2	0	12	481	31	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201272708796	2	55.469945	4	5	7	79	10	1	0	8	21	20	14	0	2	0	82	884	66	2000	888888888888	1	6	000399292	06000399292	3	6	98	1	0	0	0	0	0	0	0	62	4	4	12	0	0	0
201272709241	2	4.834643	4	2	6	79	10	1	1	8	3	25	14	0	2	0	84	881	62	2007	1HTMMAAL97H4	0	6	123694	06123694	2	1	3	1	0	0	0	0	0	0	0	6	2	1	12	0	0	0
201272804906	2	11.093989	4	2	7	79	10	1	0	1	2	15	42	0	2	0	37	32	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	4	12	0	0	0
201272804952	2	11.093989	4	1	1	79	10	1	0	1	2	5	14	0	2	0	55	36	9	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	1
201272804952	3	11.093989	4	1	1	79	10	1	0	1	2	5	14	0	2	0	12	471	30	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272804952	4	11.093989	4	1	1	79	10	1	0	1	2	5	14	0	2	0	34	34	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272804977	2	55.469945	4	5	1	79	10	1	0	1	5	30	14	0	2	0	37	32	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272804977	3	55.469945	4	5	1	79	10	1	0	1	5	30	14	0	2	0	12	36	9	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272804995	3	55.469945	4	5	1	79	10	2	0	1	17	45	12	1	2	0	30	46	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	1	12	0	0	0
201272805005	2	99.845901	4	6	1	79	10	1	0	1	21	0	14	0	2	0	2	404	14	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272805005	3	99.845901	4	6	1	79	10	1	0	1	21	0	14	0	2	0	59	31	4	1992	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272805029	2	55.469945	4	5	1	79	10	1	0	1	20	55	14	0	2	0	41	51	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272805029	3	55.469945	4	5	1	79	10	1	0	1	20	55	14	0	2	0	12	3	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272805029	4	55.469945	4	5	1	79	10	1	0	1	20	55	14	0	2	0	58	399	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	4	12	0	0	0
201272805029	5	55.469945	4	5	1	79	10	1	0	1	20	55	14	0	2	0	49	40	9	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201272805059	2	11.093989	4	3	1	79	10	1	0	2	22	5	14	0	2	0	35	47	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	4	12	0	0	0
